Latitude,Longitude,MGRS.WGS84
49.86946,31.26821,36UUA7555525554
50.7684,31.23523,36UUB7555525555
48.05941,30.6587,36UUU2555525555
50.32739,31.95411,36UVA2555575555
51.23085,32.64989,36UVB7555575555
49.42811,31.97336,36UVV2555575555
49.88185,33.35571,36UWA2555525555
49.87763,34.05159,36UWA7555425555
48.97828,34.03254,36UWV7555425554
48.0591,35.35619,36UXU7555525554
47.63293,38.6746,37TDN7555475554
48.50886,36.63805,37UCP2555475554
49.40765,36.59521,37UCQ2555575554
46.24648,30.20257,36TTS8435525237
46.26116,30.73643,36TUS2555425555
47.16037,30.6985,36TUT2555425555
47.18304,32.67736,36TVT7555525555
50.31895,31.25193,36UUA7555575555
49.85666,35.44246,36UXA7555425554
50.28895,35.90415,36UYA0686574792
47.17172,37.35783,37TCN7555425555
49.84035,36.10891,37UBR9213324889
50.28937,36.09585,37UBR9313674839
48.97037,37.29957,37UCQ7555525555
49.41993,37.28409,37UCQ7555575554
50.30627,36.55016,37UCR2555475554
49.85699,36.57297,37UCR2555525555
49.86946,37.26821,37UCR7555525554
48.07892,38.00049,37UDP2555525555
48.97842,37.98262,37UDQ2555425555
49.87777,37.96385,37UDR2555425555
49.83993,23.89108,34UGA0786724843
48.52076,25.31468,35ULP7555575554
48.97037,25.29957,35ULQ7555525555
48.0591,29.35619,35UPP7555525554
50.7684,25.23523,35ULS7555525555
49.42811,25.97336,35UMQ2555575555
52.12535,34.10368,36UWC7555575554
49.86946,25.26821,35ULR7555525554
51.21781,25.21809,35ULS7555475555
51.66718,25.20051,35ULT7555425555
49.87777,25.96385,35UMR2555425555
49.42797,28.04195,35UNQ7555575554
50.31871,28.76366,35UPR2555575554
51.21781,31.21809,36UUB7555475555
45.79668,29.78694,35TQL1658575235
47.14485,29.81915,35TQN1374125117
49.40765,24.59521,35ULQ2555575554
49.85699,24.57297,35ULR2555525555
50.32739,25.95411,35UMR2555575555
48.52855,28.02337,35UNP7555575554
50.78119,27.36249,35UNS2555525555
48.95797,29.39826,35UPQ7555525555
44.47936,33.95007,36TWQ7555525555
45.38304,33.32642,36TWR2555425554
49.41993,31.28409,36UUV7555575554
49.8819,32.65974,36UVA7555425555
50.78119,33.36249,36UWB2555525555
48.49299,36.1462,37UBP8916575029
45.82213,28.61632,35TPL2555575555
50.31895,25.25193,35ULR7555575555
45.34756,30.22329,36TTR8248025312
46.69588,30.19184,36TTS8530475199
46.71078,30.71769,36TUS2555475554
48.04378,30.15803,36UTU8819025074
50.75552,30.52677,36UUB2555425555
48.95828,36.61689,37UCQ2555425554
50.31895,37.25193,37UCR7555575555
48.52869,37.99167,37UDP2555575555
49.42811,37.97336,37UDQ2555575555
49.43217,38.66286,37UDQ7555475554
48.4926,23.85379,34UGU1083474986
49.39087,23.87834,34UGV0886374892
50.75552,24.52677,35ULS2555425555
50.30594,29.46541,35UPR7555575554
48.49299,24.1462,35UKP8916575029
47.14522,30.18084,36TTT8625925158
49.87777,31.96385,36UVA2555425555
50.33158,32.65654,36UVA7555475554
48.97014,34.71559,36UXV2555525554
49.40733,35.42008,36UXV7555475554
49.83993,35.89108,36UYA0786724843
49.39128,36.12165,37UBQ9113774938
48.53258,39.34616,37UEP2555575554
50.78123,32.65326,36UVB7555525554
52.1255,31.91254,36UVC2555575554
46.27216,31.38491,36TUS7555525554
45.36151,35.24157,36TXR7555525555
46.72196,37.37153,37TCM7555475554
48.50856,23.37696,34UFU7555475555
49.87763,28.05159,35UNR7555425555
46.27949,32.0337,36TVS2555425555
46.7294,32.0257,36TVS2555575554
48.07112,37.32941,37UCP7555425554
48.98242,32.66591,36UVV7555525555
48.98242,38.66591,37UDQ7555525555
44.4724,34.5786,36TXQ2555425555
47.17928,32.0175,36TVT2555525555
45.34756,36.22329,37TBL8248025312
49.43213,39.35245,37UEQ2555575555
49.40733,23.42008,34UFV7555475554
49.39128,24.12165,35UKQ9113774938
50.28937,24.09585,35UKR9313674839
48.52869,25.99167,35UMP2555575555
50.33158,26.65654,35UMR7555475554
49.41971,28.73121,35UPQ2555475555
49.85699,30.57297,36UUA2555525555
49.40765,30.59521,36UUV2555575554
48.07879,40.01441,37UEP7555425555
49.88185,39.35571,37UER2555525555
51.65388,30.47816,36UUC2555525554
51.68043,32.64643,36UVC7555425554
52.12993,33.37333,36UWC2555475555
48.52076,37.31468,37UCP7555575554
48.0828,38.67177,37UDP7555425555
51.21756,34.79779,36UXB2555475554
48.94216,24.13408,35UKQ9014824985
51.23085,26.64989,35UMS7555575555
51.67603,25.92334,35UMT2555525555
48.94216,30.13408,36UTV9014824985
51.66718,31.20051,36UUC7555425555
51.22637,28.08204,35UNS7555575554
51.18727,24.0687,35UKS9516074734
51.22652,25.93386,35UMS2555575555
48.97037,31.29957,36UUV7555525555
49.42797,40.04195,37UEQ7555575554
50.28895,29.90415,35UQR0686574792
50.33154,27.35905,35UNR2555475555
50.77697,31.94411,36UVB2555425555
50.30594,35.46541,36UXA7555575554
48.95797,35.39826,36UXV7555525555
45.81121,29.25955,35TPL7555575554
46.26087,35.27796,36TXS7555425554
46.71049,35.29682,36TXS7555575554
48.95797,23.39826,34UFV7555525555
48.95828,30.61689,36UUV2555425554
46.28313,32.68268,36TVS7555425554
47.60961,35.33592,36TXT7555575555
48.0709,34.68548,36UXU2555425554
48.52054,34.70035,36UXU2555575554
48.50856,35.37696,36UXU7555475555
48.52054,28.70035,35UPP2555575554
45.82213,34.61632,36TXR2555575555
49.42797,34.04195,36UWV7555575554
47.17172,31.35783,36TUT7555425555
48.53263,32.66888,36UVU7555575555
49.41971,34.73121,36UXV2555475555
48.98237,39.34926,37UEQ2555425554
45.3472,35.7767,36TYR1751925272
49.39087,35.87834,36UYV0886374892
46.27937,33.9807,36TWS7555425555
50.77697,25.94411,35UMS2555425555
50.32724,34.06148,36UWA7555475554
51.67603,31.92334,36UVC2555525555
48.53263,26.66888,35UMP7555575555
46.28309,33.33173,36TWS2555525554
46.73306,33.33447,36TWS2555475555
50.73835,30.08245,36UTB9414524788
46.72196,31.37153,36TUS7555475554
47.62144,31.3438,36TUT7555575555
50.33154,33.35905,36UWA2555475555
51.20472,0.50278,31UCS2555575554
50.77683,-1.92837,30UWB7555525555
50.76816,-1.21949,30UXB2555525555
50.75519,-0.51105,30UXB7555525555
51.65388,0.47816,31UCT2555525554
52.55207,0.42695,31UCU2555525554
52.57494,1.90145,31UDU2555525554
56.59134,-6.27831,29VPC6712075211
57.03996,-6.26361,29VPD6602525161
54.8216,-4.15867,30UVF2555475554
55.27083,-4.17171,30UVG2555425555
56.14308,-5.7074,30VUH3179325305
56.59175,-5.72169,30VUH3288175257
56.15874,-5.00372,30VUH7555425554
56.60768,-5.02743,30VUH7555575554
57.48897,-5.75153,30VUJ3507575158
57.50545,-5.07698,30VUJ7555475555
57.05658,-5.05184,30VUJ7555525554
57.9375,-5.76713,30VUK3618025105
57.95427,-5.10287,30VUK7555425554
58.40305,-5.12954,30VUK7555575554
56.61829,-4.21312,30VVH2555475555
56.62356,-3.39839,30VVH7555475554
57.06737,-4.22773,30VVJ2555525554
57.51642,-4.24278,30VVJ2555575554
57.07274,-3.40319,30VVJ7555425555
57.96544,-4.25828,30VVK2555525555
58.41441,-4.27425,30VVK2555575554
57.48854,-6.24847,29VPD6492675110
55.72002,-4.18512,30UVG2555575555
57.04038,-5.73639,30VUJ3397525208
58.42007,-3.41847,30VVK7555575555
50.30627,-5.44984,30UUA2555475554
49.85699,-5.42703,30UUA2555525555
50.31895,-4.74807,30UUA7555575555
50.7684,-4.76477,30UUB7555525555
51.66718,-4.79949,30UUC7555425555
52.11651,-4.81753,30UUC7555475555
53.01506,-4.85507,30UUD7555475555
50.32739,-4.04589,30UVA2555575555
50.33158,-3.34346,30UVA7555475554
50.77697,-4.05589,30UVB2555425555
51.22652,-4.06614,30UVB2555575555
50.78123,-3.34674,30UVB7555525554
51.23085,-3.35011,30UVB7555575555
51.67603,-4.07666,30UVC2555525555
52.1255,-4.08746,30UVC2555575554
51.68043,-3.35357,30UVC7555425554
52.12998,-3.35711,30UVC7555575555
53.02435,-4.10994,30UVD2555475555
52.57494,-4.09855,30UVD2555525554
52.57949,-3.36076,30UVD7555425555
53.02897,-3.3645,30UVD7555475555
53.47371,-4.12163,30UVE2555425554
53.47841,-3.36834,30UVE7555425554
54.37719,-3.37634,30UVF7555425554
54.82653,-3.3805,30UVF7555575554
50.78119,-2.63751,30UWB2555525555
51.2308,-2.63399,30UWB2555575554
51.22637,-1.91796,30UWB7555575554
51.68038,-2.63038,30UWC2555425554
52.12993,-2.62667,30UWC2555475555
51.67588,-1.90728,30UWC7555525554
52.12535,-1.89632,30UWC7555575554
52.57944,-2.62286,30UWD2555525555
53.02892,-2.61895,30UWD2555575555
53.02419,-1.87352,30UWD7555475554
52.57479,-1.88507,30UWD7555525554
53.47836,-2.61494,30UWE2555425555
53.92777,-2.61081,30UWE2555575555
53.47356,-1.86165,30UWE7555525555
53.92288,-1.84946,30UWE7555575554
54.37714,-2.60658,30UWF2555425555
54.82648,-2.60222,30UWF2555575555
54.37218,-1.83694,30UWF7555425555
54.82144,-1.82406,30UWF7555575555
55.72506,-2.59314,30UWG2555475555
55.27579,-2.59774,30UWG2555525555
55.27066,-1.81082,30UWG7555525555
55.71984,-1.79721,30UWG7555575554
49.43213,-2.64755,30UWV2555575555
51.21756,-1.20221,30UXB2555475554
51.20438,-0.4869,30UXB7555575554
52.11626,-1.16627,30UXC2555475555
51.66693,-1.18447,30UXC2555525554
51.65354,-0.46213,30UXC7555425555
52.10265,-0.4367,30UXC7555475555
53.0148,-1.1284,30UXD2555475555
52.56555,-1.14758,30UXD2555525555
52.55172,-0.41059,30UXD7555525555
53.00074,-0.38379,30UXD7555575554
53.46401,-1.10869,30UXE2555425555
53.91318,-1.08845,30UXE2555475554
53.89866,-0.35829,30UXE7356475480
53.44972,-0.37037,30UXE7461825520
54.36231,-1.06764,30UXF2555525554
54.81141,-1.04626,30UXF2555575555
54.34755,-0.34587,30UXF7250425438
51.18684,-0.06871,30UYB0484174687
50.73792,-0.08245,30UYB0585624740
52.08453,-0.04012,30UYC0279274573
51.63571,-0.0546,30UYC0381924631
52.98203,-0.01,30UYD0071874454
52.53331,-0.02526,30UYD0175824515
57.52188,-3.40813,30VVJ7555575555
50.73835,0.08245,31UBS9414524788
51.18727,0.0687,31UBS9516074734
51.63615,0.05459,31UBT9618124680
52.08498,0.04011,31UBT9720874624
52.53376,0.02525,31UBU9824324565
50.75552,0.52677,31UCS2555425555
51.21781,1.21809,31UCS7555475555
52.103,0.45289,31UCT2555575554
51.66718,1.20051,31UCT7555425555
52.11651,1.18247,31UCT7555475555
53.0011,0.40031,31UCU2555475554
52.5658,1.16395,31UCU7555425554
53.01506,1.14493,31UCU7555475555
53.45009,0.37037,31UCV2538325561
52.1255,1.91254,31UDT2555575554
51.65388,-5.52184,30UUC2555525554
55.2456,-5.68002,30UUG2963325396
55.69436,-5.69352,30UUG3071075351
55.70976,-4.98067,30UUG7555475554
53.92782,-3.37228,30UVE7555575555
54.37234,-4.14598,30UVF2555525554
55.27584,-3.38479,30UVG7555425554
50.33154,-2.64095,30UWA2555475555
56.16917,-4.19892,30VVH2555425555
56.17436,-3.39372,30VVH7555525555
56.1743,-2.5884,30VWH2555425555
57.52182,-2.57334,30VWJ2555475555
53.91345,-4.89467,30UUE7555475555
52.9825,0.00999,31UBU9928374507
53.02435,1.89006,31UDU2555475555
55.69396,-6.30648,29UPB6929175307
57.06719,-7.75397,29VND7555425554
57.51624,-7.73869,29VND7555575555
56.14267,-6.2926,29VPC6820825259
57.05628,-6.92987,29VPD2555425554
57.50514,-6.90451,29VPD2555575554
57.95396,-6.87839,29VPE2555525555
58.38555,-6.21681,29VPE6271175002
54.36259,-4.91528,30UUF7555525555
54.81168,-4.93647,30UUF7555575554
55.26074,-4.95826,30UUG7555525554
55.72512,-3.38919,30UVG7555575555
58.86911,-3.42388,30VVL7555425554
56.6235,-2.58352,30VWH2555575554
57.07268,-2.5785,30VWJ2555525555
57.06719,-1.75397,30VWJ7555425554
57.51624,-1.73869,30VWJ7555575555
58.86905,-2.55688,30VWL2555425555
59.76095,-1.65506,30VWM7555425555
49.85666,-6.55754,29UPR7555425554
56.60739,-6.9545,29VPC2555475555
58.40274,-6.85148,29VPE2555475555
57.93707,-6.23287,29VPE6382125057
52.103,-5.54711,30UUC2555575554
52.5658,-4.83605,30UUD7555425554
53.46427,-4.8746,30UUE7555525554
57.97099,-3.41322,30VVK7555525555
59.31812,-3.42945,30VVL7555575554
59.31806,-2.55105,30VWL2555475555
60.20979,-1.63672,30VWM7555575555
50.32724,-1.93852,30UWA7555475554
49.86946,-4.73179,30UUA7555525554
53.89903,0.35829,31UCV2643775521
60.64603,-0.70378,30VXN2555525554
51.21781,-4.78191,30UUB7555475555
50.31871,-1.23634,30UXA2555575554
56.61811,-7.7688,29VNC7555475554
60.65859,-1.61779,30VWN7555525555
54.81141,-7.04626,29UPA2555575555
54.7964,-6.3331,29UPA7143975396
54.34755,-6.34587,29UPA7250425438
54.34793,-5.65413,30UUF2749625481
55.2452,-6.31998,29UPB7036825352
54.79679,-5.6669,30UUF2856175439
53.89903,-5.64171,30UUE2643775521
